kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawHorizontalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=354, susp=1.0]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V 0.0, lineNumber=200, susp=0.8]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=497, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=490, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=471, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=465, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=452, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=423, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=419, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=418, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=409, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawVerticalItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/statistics/StatisticalCategoryDataset;II)V 0.0, lineNumber=392, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.StatisticalBarRenderer, methodName=org.jfree.chart.renderer.category.StatisticalBarRenderer{drawItem(Ljava/awt/Graphics2D;Lorg/jfree/chart/renderer/category/CategoryItemRendererState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/CategoryAxis;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/data/category/CategoryDataset;III)V 0.0, lineNumber=211, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getStdDevValue(II)Ljava/lang/Number; 0.0, lineNumber=172, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getMeanValue(II)Ljava/lang/Number; 0.0, lineNumber=110, susp=0.6666666666666667]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeBounds(Z)Lorg/jfree/data/Range; 0.0, lineNumber=379, susp=0.5714285714285714]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{getRangeBounds(Z)Lorg/jfree/data/Range; 0.0, lineNumber=378, susp=0.5714285714285714]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=530, susp=0.5]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=333, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=332, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=326, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=325, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=319, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=318, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=312, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=311, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=307, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.statistics.DefaultStatisticalCategoryDataset, methodName=org.jfree.data.statistics.DefaultStatisticalCategoryDataset{add(Ljava/lang/Number;Ljava/lang/Number;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=304, susp=0.4]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=545, susp=0.4]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=539, susp=0.4]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=536, susp=0.4]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=527, susp=0.4]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{calculateBarWidth(Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/renderer/category/CategoryItemRendererState;)V 0.0, lineNumber=522, susp=0.4]
kali-susp:Candidate [className=org.jfree.data.Range, methodName=org.jfree.data.Range{expandToInclude(Lorg/jfree/data/Range;D)Lorg/jfree/data/Range; 0.0, lineNumber=234, susp=0.3076923076923077]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{getItemLabelGenerator(II)Lorg/jfree/chart/labels/CategoryItemLabelGenerator; 0.0, lineNumber=297, susp=0.2666666666666667]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects2D, methodName=org.jfree.data.KeyedObjects2D{getObject(II)Ljava/lang/Object; 0.0, lineNumber=112, susp=0.2666666666666667]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects2D, methodName=org.jfree.data.KeyedObjects2D{getObject(II)Ljava/lang/Object; 0.0, lineNumber=110, susp=0.2666666666666667]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{getLegendItem(II)Lorg/jfree/chart/LegendItem; 0.0, lineNumber=696, susp=0.25]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{getLegendItem(II)Lorg/jfree/chart/LegendItem; 0.0, lineNumber=679, susp=0.25]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{getLegendItem(II)Lorg/jfree/chart/LegendItem; 0.0, lineNumber=674, susp=0.25]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{getLegendItem(II)Lorg/jfree/chart/LegendItem; 0.0, lineNumber=665, susp=0.25]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.BarRenderer, methodName=org.jfree.chart.renderer.category.BarRenderer{getLegendItem(II)Lorg/jfree/chart/LegendItem; 0.0, lineNumber=660, susp=0.25]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{getDomainAxis(Lorg/jfree/chart/plot/CategoryPlot;I)Lorg/jfree/chart/axis/CategoryAxis; 0.0, lineNumber=1542, susp=0.25]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects, methodName=org.jfree.data.KeyedObjects{getObject(I)Ljava/lang/Object; 0.0, lineNumber=91, susp=0.2222222222222222]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects, methodName=org.jfree.data.KeyedObjects{getObject(I)Ljava/lang/Object; 0.0, lineNumber=89, susp=0.2222222222222222]
kali-susp:Candidate [className=org.jfree.chart.LegendItem, methodName=org.jfree.chart.LegendItem{setFillPaintTransformer(Lorg/jfree/chart/util/GradientPaintTransformer;)V 0.0, lineNumber=767, susp=0.21052631578947367]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects2D, methodName=org.jfree.data.KeyedObjects2D{setObject(Ljava/lang/Object;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=238, susp=0.19999999999999996]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects2D, methodName=org.jfree.data.KeyedObjects2D{setObject(Ljava/lang/Object;Ljava/lang/Comparable;Ljava/lang/Comparable;)V 0.0, lineNumber=228, susp=0.19999999999999996]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects, methodName=org.jfree.data.KeyedObjects{getIndex(Ljava/lang/Comparable;)I 0.0, lineNumber=131, susp=0.19047619047619047]
kali-susp:Candidate [className=org.jfree.chart.axis.Axis, methodName=org.jfree.chart.axis.Axis{drawAxisLine(Ljava/awt/Graphics2D;DLjava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;)V 0.0, lineNumber=1224, susp=0.18181818181818177]
kali-susp:Candidate [className=org.jfree.chart.plot.CategoryPlot, methodName=org.jfree.chart.plot.CategoryPlot{render(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/plot/PlotRenderingInfo;)Z 0.0, lineNumber=2866, susp=0.18181818181818177]
kali-susp:Candidate [className=org.jfree.chart.renderer.RendererState, methodName=org.jfree.chart.renderer.RendererState{getEntityCollection()Lorg/jfree/chart/entity/EntityCollection; 0.0, lineNumber=88, susp=0.18181818181818177]
kali-susp:Candidate [className=org.jfree.data.KeyedObjects, methodName=org.jfree.data.KeyedObjects{setObject(Ljava/lang/Comparable;Ljava/lang/Object;)V 0.0, lineNumber=187, susp=0.17391304347826086]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{drawRangeMarker(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/plot/Marker;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=1043, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{drawRangeMarker(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/ValueAxis;Lorg/jfree/chart/plot/Marker;Ljava/awt/geom/Rectangle2D;)V 0.0, lineNumber=1028, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.util.ShapeUtilities, methodName=org.jfree.chart.util.ShapeUtilities{rotateShape(Ljava/awt/Shape;DFF)Ljava/awt/Shape; 0.0, lineNumber=362, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.util.RectangleAnchor, methodName=org.jfree.chart.util.RectangleAnchor{coordinates(Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleAnchor;)Ljava/awt/geom/Point2D; 0.0, lineNumber=144, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.plot.CategoryPlot, methodName=org.jfree.chart.plot.CategoryPlot{getCategoriesForAxis(Lorg/jfree/chart/axis/CategoryAxis;)Ljava/util/List; 0.0, lineNumber=3333, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.plot.CategoryPlot, methodName=org.jfree.chart.plot.CategoryPlot{render(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/plot/PlotRenderingInfo;)Z 0.0, lineNumber=2864, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.plot.CategoryPlot, methodName=org.jfree.chart.plot.CategoryPlot{getLegendItems()Lorg/jfree/chart/LegendItemCollection; 0.0, lineNumber=1763, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer, methodName=org.jfree.chart.renderer.category.AbstractCategoryItemRenderer{initialise(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/CategoryPlot;ILorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/renderer/category/CategoryItemRendererState; 0.0, lineNumber=747, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.axis.CategoryAxis, methodName=org.jfree.chart.axis.CategoryAxis{refreshTicks(Ljava/awt/Graphics2D;Lorg/jfree/chart/axis/AxisState;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;)Ljava/util/List; 0.0, lineNumber=1010, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.axis.CategoryAxis, methodName=org.jfree.chart.axis.CategoryAxis{drawCategoryLabels(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;Lorg/jfree/chart/axis/AxisState;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState; 0.0, lineNumber=925, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.axis.CategoryAxis, methodName=org.jfree.chart.axis.CategoryAxis{drawCategoryLabels(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;Lorg/jfree/chart/axis/AxisState;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState; 0.0, lineNumber=888, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.axis.CategoryAxis, methodName=org.jfree.chart.axis.CategoryAxis{drawCategoryLabels(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;Lorg/jfree/chart/axis/AxisState;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState; 0.0, lineNumber=880, susp=0.16666666666666663]
kali-susp:Candidate [className=org.jfree.chart.axis.CategoryAxis, methodName=org.jfree.chart.axis.CategoryAxis{calculateCategoryGapSize(ILjava/awt/geom/Rectangle2D;Lorg/jfree/chart/util/RectangleEdge;)D 0.0, lineNumber=712, susp=0.16666666666666663]
